Spotting ID,Bee Spotter,Date Added to Site,Date Spotted,Year Spotted,Month Spotted,Day Spotted,Days Between Date Spotted and Date Added to Site,Latitude,Longitude,Amateur Species Identification,Expert Species Identification,Protected Species,Gender
7761,twotringas,2018-09-02,2018-09-01,2018,9,1,1,42.47379189,-88.82094872,Bombus affinis,Bombus affinis,True,female
8170,MayatheBee,2019-04-12,2018-09-01,2018,9,1,223,42.45082139,-90.55317879,Apis mellifera,Apis mellifera,False,female
7762,hwbeespotter,2018-09-02,2018-09-02,2018,9,2,0,38.5812458,-90.3915072,Bombus griseocollis,Bombus impatiens,False,female
7764,Bumblebuzz,2018-09-02,2018-09-02,2018,9,2,0,41.74218934,-88.1151826,Bombus affinis,Bombus affinis,True,female
7816,prairiebeeman,2018-09-09,2018-09-02,2018,9,2,7,39.32582322,-87.92260071,Bombus impatiens,Bombus impatiens,False,female
7817,prairiebeeman,2018-09-09,2018-09-02,2018,9,2,7,39.32590467,-87.92289,Bombus impatiens,Bombus impatiens,False,female
7818,prairiebeeman,2018-09-09,2018-09-02,2018,9,2,7,39.32586609,-87.92300729,Bombus pensylvanicus,Bombus pensylvanicus,False,male
7819,prairiebeeman,2018-09-09,2018-09-02,2018,9,2,7,39.32589955,-87.92292558,Apis mellifera,Apis mellifera,False,female
7820,prairiebeeman,2018-09-09,2018-09-02,2018,9,2,7,39.32595059,-87.92325166,Bombus pensylvanicus,Bombus pensylvanicus,False,female
7821,prairiebeeman,2018-09-09,2018-09-02,2018,9,2,7,39.32585673,-87.923062,Bombus pensylvanicus,Bombus pensylvanicus,False,male
7823,prairiebeeman,2018-09-09,2018-09-02,2018,9,2,7,39.32579886,-87.92306449,Bombus pensylvanicus,Bombus pensylvanicus,False,female
7824,prairiebeeman,2018-09-09,2018-09-02,2018,9,2,7,39.30696729,-87.92608646,Bombus pensylvanicus,Bombus pensylvanicus,False,male
7825,prairiebeeman,2018-09-09,2018-09-02,2018,9,2,7,39.30696115,-87.92587234,Bombus pensylvanicus,Bombus pensylvanicus,False,male
9274,Bumblebuzz,2019-08-21,2018-09-02,2018,9,2,353,41.81497742,-88.09206933,Bombus impatiens,Bombus impatiens,False,female
9276,Bumblebuzz,2019-08-21,2018-09-02,2018,9,2,353,41.8151389,-88.09209958,Bombus auricomus,Bombus auricomus,False,
7828,luhlir,2018-09-11,2018-09-03,2018,9,3,8,41.252546,-87.665203,Bombus citrinus,Bombus auricomus,False,female
7829,luhlir,2018-09-11,2018-09-03,2018,9,3,8,41.252546,-87.665203,Bombus fervidus,Bombus fervidus,False,
7837,prairiebeeman,2018-09-14,2018-09-03,2018,9,3,11,39.2978107,-87.9849911,Bombus impatiens,Bombus impatiens,False,male
9670,Wilson Wood,2019-12-21,2018-09-03,2018,9,3,475,39.83197162,-88.92900467,Bombus fervidus,Bombus fervidus,False,
9671,Wilson Wood,2019-12-21,2018-09-03,2018,9,3,475,39.83202284,-88.92879814,Bombus fervidus,Bombus fervidus,False,
7769,WillBDunn,2018-09-04,2018-09-04,2018,9,4,0,42.27370574,-88.19440124,Bombus affinis,Bombus affinis,True,female
7838,prairiebeeman,2018-09-14,2018-09-04,2018,9,4,10,39.32879103,-87.96518246,Bombus pensylvanicus,Bombus pensylvanicus,False,male
7839,prairiebeeman,2018-09-14,2018-09-04,2018,9,4,10,39.32858564,-87.96497003,Bombus pensylvanicus,Bombus pensylvanicus,False,female
7840,prairiebeeman,2018-09-14,2018-09-04,2018,9,4,10,39.32857092,-87.96494108,Bombus pensylvanicus,Bombus pensylvanicus,False,male
7800,lkvmcnay,2018-09-05,2018-09-05,2018,9,5,0,39.839337,-91.360501,,Bombus impatiens,False,female
7802,WillBDunn,2018-09-05,2018-09-05,2018,9,5,0,42.32604113,-88.3394665,Bombus auricomus,Bombus auricomus,False,female
7810,ksimson,2018-09-08,2018-09-05,2018,9,5,3,40.1077017,-88.2125548,Bombus auricomus,Bombus auricomus,False,female
7841,prairiebeeman,2018-09-14,2018-09-05,2018,9,5,9,39.2978107,-87.9849911,Bombus impatiens,Bombus impatiens,False,female
7842,prairiebeeman,2018-09-14,2018-09-05,2018,9,5,9,39.29780811,-87.98554039,Bombus pensylvanicus,Bombus pensylvanicus,False,female
7843,prairiebeeman,2018-09-14,2018-09-05,2018,9,5,9,39.29779811,-87.9855166,Bombus pensylvanicus,Bombus pensylvanicus,False,female
7844,prairiebeeman,2018-09-14,2018-09-05,2018,9,5,9,39.29780169,-87.98551924,Bombus pensylvanicus,Bombus pensylvanicus,False,male
7845,prairiebeeman,2018-09-14,2018-09-05,2018,9,5,9,39.2974367,-87.9846534,Bombus impatiens,Bombus impatiens,False,female
7881,tvelat,2018-09-18,2018-09-05,2018,9,5,13,41.96823274,-88.25401027,Bombus bimaculatus,Bombus citrinus,False,female
7846,prairiebeeman,2018-09-14,2018-09-07,2018,9,7,7,39.2978107,-87.9849911,Bombus impatiens,Bombus impatiens,False,female
7874,Joel Neylon,2018-09-18,2018-09-08,2018,9,8,10,,,Bombus impatiens,Bombus impatiens,False,
8189,Joel Neylon,2019-04-28,2018-09-08,2018,9,8,232,42.3696411,-88.72396964,Bombus impatiens,Bombus impatiens,False,male
8190,Joel Neylon,2019-04-28,2018-09-08,2018,9,8,232,42.36942622,-88.7237071,Bombus impatiens,Bombus impatiens,False,female
8191,Joel Neylon,2019-04-28,2018-09-08,2018,9,8,232,42.36960948,-88.72381654,Bombus impatiens,Bombus impatiens,False,female
8015,Joyce,2018-10-25,2018-09-09,2018,9,9,46,42.19874114,-88.96260871,Bombus vagans,Bombus vagans,False,male
8016,Joyce,2018-10-25,2018-09-09,2018,9,9,46,42.19885256,-88.96310224,Bombus impatiens,Bombus impatiens,False,female
7921,prairiebeeman,2018-09-25,2018-09-10,2018,9,10,15,39.4348609,-87.80908843,Bombus impatiens,Bombus impatiens,False,female
7922,prairiebeeman,2018-09-25,2018-09-10,2018,9,10,15,39.43389556,-87.81358091,Bombus impatiens,Bombus impatiens,False,female
7923,prairiebeeman,2018-09-25,2018-09-10,2018,9,10,15,39.44494558,-87.80888823,Bombus citrinus,Bombus citrinus,False,male
7924,prairiebeeman,2018-09-25,2018-09-10,2018,9,10,15,39.44492294,-87.80886902,Bombus impatiens,Bombus impatiens,False,female
8051,Dicentra,2018-12-21,2018-09-10,2018,9,10,102,42.04835492,-88.43969824,,Bombus griseocollis,False,
7832,BrittanyBuckles,2018-09-11,2018-09-11,2018,9,11,0,41.5422887,-87.7533817,Bombus pensylvanicus,Bombus pensylvanicus,False,female
7925,prairiebeeman,2018-09-25,2018-09-11,2018,9,11,14,39.30677118,-87.92056872,Bombus griseocollis,Bombus griseocollis,False,male
7935,prairiebeeman,2018-09-27,2018-09-11,2018,9,11,16,39.30692801,-87.9202905,Bombus impatiens,Bombus impatiens,False,female
7936,prairiebeeman,2018-09-27,2018-09-11,2018,9,11,16,39.30689504,-87.92617275,Bombus fervidus,Bombus fervidus,False,female
7937,prairiebeeman,2018-09-27,2018-09-11,2018,9,11,16,39.2978107,-87.9849911,Bombus pensylvanicus,Bombus pensylvanicus,False,female
7938,prairiebeeman,2018-09-27,2018-09-11,2018,9,11,16,39.2978107,-87.9849911,Bombus impatiens,Bombus impatiens,False,
7939,prairiebeeman,2018-09-27,2018-09-11,2018,9,11,16,39.2978107,-87.9849911,Bombus impatiens,Bombus impatiens,False,female
7979,cebalrai,2018-10-04,2018-09-11,2018,9,11,23,39.2461036,-84.4180667,Bombus pensylvanicus,Bombus pensylvanicus,False,male
7833,BSherwood,2018-09-12,2018-09-12,2018,9,12,0,41.819112,-88.129835,Bombus fervidus,Bombus fervidus,False,
7940,prairiebeeman,2018-09-28,2018-09-12,2018,9,12,16,39.27640862,-87.92596698,Bombus impatiens,Bombus impatiens,False,female
7941,prairiebeeman,2018-09-28,2018-09-12,2018,9,12,16,39.27637479,-87.92594942,Bombus impatiens,Bombus impatiens,False,female
7942,prairiebeeman,2018-09-28,2018-09-12,2018,9,12,16,39.28241844,-87.9263196,Bombus pensylvanicus,Bombus pensylvanicus,False,female
7943,prairiebeeman,2018-09-28,2018-09-12,2018,9,12,16,39.28253424,-87.92648195,Bombus impatiens,Bombus impatiens,False,female
7944,prairiebeeman,2018-09-28,2018-09-12,2018,9,12,16,39.28256435,-87.92648323,Bombus griseocollis,Bombus griseocollis,False,female
7945,prairiebeeman,2018-09-28,2018-09-12,2018,9,12,16,39.28236298,-87.92643679,Apis mellifera,Apis mellifera,False,female
7946,prairiebeeman,2018-09-28,2018-09-12,2018,9,12,16,39.28240603,-87.92636315,Bombus impatiens,Bombus impatiens,False,female
7947,prairiebeeman,2018-09-28,2018-09-12,2018,9,12,16,39.28305798,-87.926279,Bombus pensylvanicus,Bombus pensylvanicus,False,female
7948,prairiebeeman,2018-09-29,2018-09-12,2018,9,12,17,39.28338423,-87.92615021,Bombus pensylvanicus,Bombus pensylvanicus,False,female
7949,prairiebeeman,2018-09-29,2018-09-12,2018,9,12,17,39.28358385,-87.92623246,Bombus pensylvanicus,Bombus pensylvanicus,False,male
7950,prairiebeeman,2018-09-29,2018-09-12,2018,9,12,17,39.27431614,-87.92601273,Bombus pensylvanicus,Bombus pensylvanicus,False,male
7886,Bumblebuzz,2018-09-18,2018-09-13,2018,9,13,5,41.7996276,-88.0769458,Bombus fraternus,Bombus impatiens,False,female
7849,Joyce,2018-09-15,2018-09-15,2018,9,15,0,41.885764,-89.322441,Bombus pensylvanicus,Bombus pensylvanicus,False,female
7851,stlbeebrigade,2018-09-17,2018-09-16,2018,9,16,1,38.589643,-90.342049,Bombus impatiens,Bombus impatiens,False,female
7852,stlbeebrigade,2018-09-17,2018-09-16,2018,9,16,1,38.589643,-90.342049,Bombus bimaculatus,Bombus impatiens,False,female
7951,prairiebeeman,2018-09-29,2018-09-16,2018,9,16,13,39.22293864,-88.11102881,Bombus pensylvanicus,Bombus pensylvanicus,False,male
7952,prairiebeeman,2018-09-29,2018-09-16,2018,9,16,13,39.22301823,-88.11198906,Bombus pensylvanicus,Bombus pensylvanicus,False,female
7953,prairiebeeman,2018-09-29,2018-09-16,2018,9,16,13,39.22295083,-88.11181113,Bombus griseocollis,Bombus griseocollis,False,female
7954,prairiebeeman,2018-09-29,2018-09-16,2018,9,16,13,39.22291539,-88.11009543,Bombus pensylvanicus,Bombus pensylvanicus,False,female
7955,prairiebeeman,2018-09-29,2018-09-16,2018,9,16,13,39.22308947,-88.11105498,Bombus pensylvanicus,Bombus pensylvanicus,False,female
